hasLoan,hasCreditCard,currentBalance,loanPendingMonths,creditCardLimit,creditCardUsed,creditCardOverduePayment,score,classification
1,0,5476,34,0,0,0,350,C
0,1,6711,0,1490,182,1,300,C
0,1,-38,0,1587,650,0,350,C
1,0,6238,27,0,0,0,350,C
0,1,-1156,0,2145,1548,0,350,C
1,1,9241,35,2416,687,1,150,E
1,1,5137,20,1708,1179,0,300,C
0,0,1742,0,0,0,0,500,A
1,0,-258,21,0,0,0,250,D
0,0,1873,0,0,0,0,500,A
1,0,7110,27,0,0,0,350,C
0,0,1095,0,0,0,0,500,A
1,0,-1673,20,0,0,0,250,D
1,0,2538,4,0,0,0,400,B
0,0,8937,0,0,0,0,500,A
0,1,9081,0,386,334,1,300,C
0,0,2193,0,0,0,0,500,A
1,1,-386,28,88,73,1,0,F
0,1,-302,0,568,97,0,300,C
1,1,257,7,2523,2099,0,300,C
1,1,1999,30,2418,741,1,150,E
1,0,6649,7,0,0,0,400,B
0,1,7066,0,2152,1367,0,450,B
0,0,2370,0,0,0,0,500,A
0,1,5626,0,3494,1216,1,300,C
1,1,9792,19,89,68,1,150,E
0,1,3731,0,2768,2266,1,300,C
0,1,3578,0,237,42,0,450,B
0,0,4700,0,0,0,0,500,A
1,1,8522,11,2188,368,1,200,D
1,0,-1203,27,0,0,0,250,D
0,0,1633,0,0,0,0,500,A
1,0,283,19,0,0,0,350,C
1,1,1585,9,1612,886,1,200,D
1,1,8079,30,1712,370,1,150,E
1,1,6460,17,3444,2801,1,150,E
0,0,2264,0,0,0,0,500,A
1,1,3310,13,3050,2824,0,250,D
0,1,5902,0,2089,50,1,300,C
0,0,5213,0,0,0,0,500,A
1,0,7001,36,0,0,0,350,C
1,0,8469,7,0,0,0,400,B
1,1,-1167,7,2835,1283,0,250,D
1,0,2325,2,0,0,0,400,B
1,0,4190,4,0,0,0,400,B
0,1,9288,0,1582,909,0,450,B
1,0,7609,3,0,0,0,400,B
1,1,876,30,3474,3288,1,100,E
1,0,1316,27,0,0,0,350,C
1,0,5898,26,0,0,0,350,C
0,1,3370,0,49,44,0,450,B
1,0,785,10,0,0,0,400,B
0,1,1635,0,2347,468,1,300,C
1,1,5975,35,2239,646,0,300,C
1,1,7595,13,1529,423,0,300,C
1,0,6861,33,0,0,0,350,C
1,1,4561,33,1648,515,0,300,C
0,1,1087,0,1279,318,1,300,C
0,0,2392,0,0,0,0,500,A
1,1,7942,12,2422,1012,0,350,C
0,0,5187,0,0,0,0,500,A
0,0,2866,0,0,0,0,500,A
0,1,5933,0,869,590,1,300,C
1,1,1798,36,257,199,0,300,C
1,1,1355,15,2762,2482,1,100,E
0,1,5989,0,2422,580,0,450,B
0,1,9645,0,2135,879,1,300,C
0,0,6342,0,0,0,0,500,A
0,1,7856,0,1200,392,0,450,B
1,1,1776,18,1164,1007,0,250,D
1,1,-1314,1,172,59,0,200,D
1,1,-1602,3,2001,1712,0,200,D
1,1,8440,11,1400,33,1,200,D
1,1,3415,9,3433,1080,1,200,D
0,0,7738,0,0,0,0,500,A
0,0,2736,0,0,0,0,500,A
0,1,6887,0,2647,169,1,300,C
0,0,-304,0,0,0,0,400,B
0,1,431,0,1581,366,1,300,C
1,1,7744,29,1129,27,0,300,C
0,1,9687,0,955,728,1,300,C
1,1,7562,9,893,82,0,350,C
0,0,1213,0,0,0,0,500,A
1,1,8235,10,592,184,0,350,C
1,0,-996,34,0,0,0,250,D
0,0,-1715,0,0,0,0,400,B
1,1,6656,19,1096,499,0,300,C
0,1,9216,0,249,192,0,450,B
1,0,1665,26,0,0,0,350,C
1,0,219,23,0,0,0,350,C
1,1,-1880,5,2208,1135,0,250,D
0,0,2116,0,0,0,0,500,A
1,0,-974,15,0,0,0,250,D
1,1,6210,24,1715,1330,1,150,E
1,0,-414,24,0,0,0,250,D
1,0,6847,12,0,0,0,400,B
1,0,6453,25,0,0,0,350,C
0,1,-1088,0,1506,854,1,200,D
1,0,3566,6,0,0,0,400,B
1,0,1064,18,0,0,0,350,C
1,0,-778,12,0,0,0,300,C
0,0,3354,0,0,0,0,500,A
0,1,3174,0,3315,293,1,300,C
1,0,6845,32,0,0,0,350,C
0,1,6418,0,2969,33,0,450,B
1,1,1371,22,3201,2466,0,300,C
1,0,2151,11,0,0,0,400,B
0,1,4388,0,2068,493,0,450,B
1,0,3011,22,0,0,0,350,C
0,0,3583,0,0,0,0,500,A
1,0,-1469,26,0,0,0,250,D
1,0,6359,21,0,0,0,350,C
1,0,-743,33,0,0,0,250,D
0,0,230,0,0,0,0,500,A
1,0,8961,17,0,0,0,350,C
1,0,2636,4,0,0,0,400,B
0,1,3914,0,1262,364,0,450,B
1,1,5513,11,223,201,1,200,D
0,1,8202,0,2267,611,1,300,C
1,1,3804,29,2519,95,1,150,E
1,1,8889,29,1949,1119,1,150,E
1,1,8145,29,2165,714,1,150,E
1,0,2561,28,0,0,0,350,C
0,0,9614,0,0,0,0,500,A
0,1,-1737,0,544,336,0,300,C
0,0,-354,0,0,0,0,400,B
0,1,1081,0,483,409,0,450,B
0,0,8654,0,0,0,0,500,A
1,1,-622,10,2746,758,0,250,D
0,0,3808,0,0,0,0,500,A
1,1,-61,19,3225,1642,1,50,F
1,1,-1922,28,3098,1881,1,50,F
1,1,-674,28,303,133,1,0,F
0,0,6338,0,0,0,0,500,A
0,1,4610,0,2780,2462,1,250,D
0,1,-1018,0,201,159,0,300,C
1,1,4076,10,555,308,0,350,C
0,1,-34,0,2778,1244,1,200,D
0,1,4880,0,1046,243,0,450,B
1,0,3417,26,0,0,0,350,C
0,1,-583,0,313,85,0,300,C
0,1,2829,0,1139,396,1,300,C
0,1,113,0,466,368,0,400,B
1,0,7386,12,0,0,0,400,B
0,0,1532,0,0,0,0,500,A
1,0,5809,25,0,0,0,350,C
0,0,-137,0,0,0,0,400,B
1,0,6023,32,0,0,0,350,C
0,1,5843,0,1531,160,1,300,C
1,1,6300,5,2628,1315,1,200,D
1,0,2364,1,0,0,0,400,B
1,0,-1848,19,0,0,0,250,D
1,1,559,35,1398,106,0,300,C
1,1,6641,9,178,24,0,350,C
1,0,3448,31,0,0,0,350,C
0,0,5839,0,0,0,0,500,A
0,0,652,0,0,0,0,500,A
1,0,2381,34,0,0,0,350,C
0,1,163,0,1990,1110,0,450,B
0,0,7840,0,0,0,0,500,A
1,1,530,9,3335,1080,1,200,D
0,0,4254,0,0,0,0,500,A
0,1,-951,0,3344,758,1,200,D
0,0,5303,0,0,0,0,500,A
1,1,6523,14,1859,277,0,300,C
0,0,6820,0,0,0,0,500,A
0,1,4563,0,2881,1913,0,450,B
1,1,-1047,8,2247,1639,1,100,E
0,0,4205,0,0,0,0,500,A
0,0,4643,0,0,0,0,500,A
1,1,7484,13,662,480,1,150,E
1,0,7840,24,0,0,0,350,C
0,1,-1812,0,591,190,1,150,E
1,1,9040,27,2205,1166,1,150,E
0,0,-1672,0,0,0,0,400,B
0,1,9172,0,2707,2592,1,300,C
0,0,2906,0,0,0,0,500,A
1,1,-979,12,68,25,0,200,D
0,0,6707,0,0,0,0,500,A
1,0,7479,5,0,0,0,400,B
1,0,3797,17,0,0,0,350,C
1,0,6453,16,0,0,0,350,C
0,0,5485,0,0,0,0,500,A
1,1,6386,24,917,198,1,150,E
1,1,3117,26,3480,2926,0,300,C
1,1,6561,4,426,328,1,200,D
1,1,4968,26,2580,1264,1,150,E
0,0,3613,0,0,0,0,500,A
1,0,8264,16,0,0,0,350,C
0,0,247,0,0,0,0,500,A
0,1,3125,0,2001,741,1,300,C
1,0,1856,16,0,0,0,350,C
1,1,8301,24,3391,2237,1,150,E
1,0,463,20,0,0,0,350,C
1,1,-1974,3,1128,766,1,50,F
0,0,6928,0,0,0,0,500,A
1,0,7687,3,0,0,0,400,B
1,0,3990,32,0,0,0,350,C
1,1,749,9,1725,197,1,200,D
1,1,-169,30,2181,1159,0,200,D
0,1,5525,0,1532,1423,0,450,B
1,1,6488,7,2723,199,1,200,D
0,1,1222,0,955,542,1,300,C
1,0,-1333,1,0,0,0,300,C
0,1,4042,0,2275,262,0,450,B
0,1,5241,0,770,218,1,300,C
1,0,9548,19,0,0,0,350,C
1,0,5504,25,0,0,0,350,C
0,1,8296,0,894,893,1,300,C
1,0,2006,4,0,0,0,400,B
0,1,9170,0,336,33,0,450,B
1,1,968,17,2934,1373,0,300,C
0,0,9100,0,0,0,0,500,A
1,0,-35,7,0,0,0,300,C
1,1,5188,2,661,417,0,350,C
0,1,8397,0,885,591,1,300,C
0,0,941,0,0,0,0,500,A
1,1,8170,3,652,18,1,200,D
1,1,4301,32,2104,1655,1,150,E
1,0,-1775,32,0,0,0,250,D
0,1,9177,0,420,49,0,450,B
1,0,356,3,0,0,0,400,B
0,1,5700,0,1404,72,0,450,B
0,1,4162,0,487,415,0,450,B
1,1,5219,36,864,257,0,300,C
0,0,7471,0,0,0,0,500,A
1,1,9748,27,2026,1933,0,300,C
0,1,851,0,362,159,0,450,B
0,1,3975,0,1756,214,0,450,B
1,0,8557,15,0,0,0,350,C
1,1,342,34,874,122,1,150,E
0,0,4922,0,0,0,0,500,A
0,0,-710,0,0,0,0,400,B
0,1,6412,0,1854,1533,1,300,C
1,1,251,6,2608,1035,1,200,D
0,1,2977,0,2258,449,0,450,B
1,0,-1384,5,0,0,0,300,C
1,0,7322,34,0,0,0,350,C
0,1,7400,0,2401,1292,0,450,B
1,0,3892,21,0,0,0,350,C
0,1,-1390,0,1479,68,1,200,D
1,0,6937,13,0,0,0,350,C
1,0,4260,25,0,0,0,350,C
1,0,6712,10,0,0,0,400,B
1,0,2395,10,0,0,0,400,B
0,1,1080,0,968,820,0,400,B
1,1,1148,4,3348,1099,0,350,C
1,0,6066,14,0,0,0,350,C
0,0,9695,0,0,0,0,500,A
0,0,50,0,0,0,0,500,A
0,1,9873,0,3081,1179,0,450,B
0,0,2979,0,0,0,0,500,A
0,1,2958,0,2112,1738,1,250,D
1,1,3750,26,2346,459,1,150,E
0,1,230,0,835,363,0,400,B
1,0,7336,5,0,0,0,400,B
0,1,5998,0,1857,1368,1,300,C
1,1,3859,31,1644,42,1,150,E
1,0,2194,28,0,0,0,350,C
0,1,5120,0,136,120,1,300,C
0,0,2782,0,0,0,0,500,A
0,0,3117,0,0,0,0,500,A
1,0,-1651,26,0,0,0,250,D
1,0,2667,28,0,0,0,350,C
1,0,7052,36,0,0,0,350,C
1,1,-985,19,857,597,1,0,F
0,0,9553,0,0,0,0,500,A
0,0,4781,0,0,0,0,500,A
0,1,-20,0,479,339,1,150,E
0,1,922,0,325,147,1,300,C
0,0,3838,0,0,0,0,500,A
1,1,5358,14,2289,2002,0,300,C
1,0,5178,17,0,0,0,350,C
1,0,5556,21,0,0,0,350,C
0,1,4004,0,2295,2206,0,400,B
0,0,2714,0,0,0,0,500,A
1,0,5525,19,0,0,0,350,C
1,0,5269,5,0,0,0,400,B
1,1,1834,21,1053,811,1,150,E
0,0,2073,0,0,0,0,500,A
1,0,291,28,0,0,0,350,C
0,0,1727,0,0,0,0,500,A
1,0,3271,12,0,0,0,400,B
0,0,9102,0,0,0,0,500,A
1,1,-258,32,2121,28,0,200,D
1,1,8112,9,206,64,1,200,D
0,1,842,0,2770,591,1,300,C
1,1,9743,26,767,283,0,300,C
0,0,1074,0,0,0,0,500,A
0,0,-1556,0,0,0,0,400,B
0,1,7363,0,3500,861,1,300,C
0,1,-1519,0,959,367,1,200,D
0,1,9526,0,43,6,1,300,C
1,1,8443,25,3242,1295,0,300,C
1,0,7218,19,0,0,0,350,C
1,0,8749,34,0,0,0,350,C
1,1,1880,27,846,207,1,150,E
1,1,2898,13,3005,2507,1,100,E
1,0,-1711,22,0,0,0,250,D
1,0,6015,2,0,0,0,400,B
1,1,8779,15,645,44,0,300,C
0,0,1356,0,0,0,0,500,A
0,1,5750,0,475,157,1,300,C
0,1,8973,0,2010,1493,0,450,B
0,1,-1435,0,1227,854,1,150,E
1,0,6474,5,0,0,0,400,B
1,0,3900,20,0,0,0,350,C
1,1,8040,32,1326,421,1,150,E
1,1,5426,19,2130,1251,1,150,E
0,1,9307,0,2314,787,1,300,C
0,0,8773,0,0,0,0,500,A
0,0,-1336,0,0,0,0,400,B
1,0,7741,2,0,0,0,400,B
0,0,414,0,0,0,0,500,A
0,1,949,0,2464,1381,0,450,B
1,0,461,29,0,0,0,350,C
0,0,-974,0,0,0,0,400,B
0,1,8960,0,1614,1200,1,300,C
0,0,-1266,0,0,0,0,400,B
1,0,6172,33,0,0,0,350,C
0,0,5760,0,0,0,0,500,A
1,1,-836,13,1770,615,1,50,F
1,0,6581,30,0,0,0,350,C
1,1,-982,6,3024,1007,0,250,D
0,1,-436,0,486,56,1,150,E
1,1,661,10,932,807,1,150,E
1,0,1604,2,0,0,0,400,B
0,1,-1366,0,426,74,1,150,E
1,0,8573,32,0,0,0,350,C
1,1,-1949,8,183,83,1,50,F
0,1,-823,0,243,58,1,150,E
0,0,4000,0,0,0,0,500,A
1,0,9747,25,0,0,0,350,C
0,0,6343,0,0,0,0,500,A
1,1,2698,29,2688,2415,0,250,D
1,1,1822,33,1611,668,0,300,C
1,1,9905,13,1601,1231,1,150,E
1,0,288,30,0,0,0,350,C
0,0,2742,0,0,0,0,500,A
1,1,9029,22,202,69,0,300,C
1,0,-1180,3,0,0,0,300,C
1,1,5260,29,3418,3413,0,250,D
1,1,8722,10,1443,405,0,350,C
1,0,-433,5,0,0,0,300,C
0,0,1892,0,0,0,0,500,A
1,1,3492,24,921,853,0,300,C
1,0,7485,13,0,0,0,350,C
1,0,761,25,0,0,0,350,C
0,1,1134,0,2231,194,0,450,B
0,0,6520,0,0,0,0,500,A
0,1,8738,0,1573,426,1,300,C
0,1,-734,0,3067,1460,1,200,D
1,1,473,17,141,24,1,150,E
1,1,6830,12,2570,1612,1,200,D
0,1,299,0,1496,323,0,450,B
0,1,9228,0,10,8,1,300,C
1,0,7847,20,0,0,0,350,C
0,1,4600,0,286,68,1,300,C
1,1,2412,20,1234,110,1,150,E
0,1,8702,0,1075,317,1,300,C
1,0,4142,31,0,0,0,350,C
1,1,8264,16,1643,712,1,150,E
1,1,3851,9,1204,259,1,200,D
0,0,5403,0,0,0,0,500,A
1,1,6716,21,714,307,0,300,C
1,1,539,23,3015,2251,0,300,C
1,0,892,1,0,0,0,400,B
1,1,-1445,12,3284,707,0,250,D
1,1,6900,31,3027,490,0,300,C
0,1,-590,0,1683,914,1,200,D
1,1,497,13,107,69,1,150,E
0,0,1765,0,0,0,0,500,A
1,1,2713,13,1651,911,1,150,E
0,1,8396,0,1710,472,0,450,B
0,1,924,0,2619,767,0,450,B
0,1,3762,0,2155,949,1,300,C
1,1,4382,17,1567,67,0,300,C
0,0,974,0,0,0,0,500,A
0,0,4589,0,0,0,0,500,A
0,0,2965,0,0,0,0,500,A
1,0,8760,9,0,0,0,400,B
1,1,2373,28,2594,1396,0,300,C
1,0,4911,6,0,0,0,400,B
1,0,3966,25,0,0,0,350,C
0,1,2328,0,1151,51,1,300,C
1,0,-263,27,0,0,0,250,D
0,1,-360,0,3044,2787,1,150,E
1,1,8454,15,2574,2345,0,300,C
1,1,764,23,944,126,1,150,E
1,0,6560,8,0,0,0,400,B
0,1,7237,0,1332,1095,1,300,C
1,1,780,25,3191,1114,0,300,C
0,1,3905,0,2390,885,1,300,C
0,1,8587,0,563,411,0,450,B
0,1,3834,0,2979,1974,1,300,C
1,0,634,36,0,0,0,350,C
1,0,9083,16,0,0,0,350,C
0,1,5086,0,1931,1819,0,450,B
0,0,9685,0,0,0,0,500,A
0,0,-1330,0,0,0,0,400,B
1,0,2094,33,0,0,0,350,C
1,1,3343,3,3185,1676,0,350,C
1,1,-1173,25,1641,405,0,200,D
1,0,617,24,0,0,0,350,C
1,0,6417,6,0,0,0,400,B
1,0,2535,27,0,0,0,350,C
1,0,8040,5,0,0,0,400,B
1,1,2049,16,1869,1801,1,100,E
1,1,-2,6,3362,2175,0,250,D
1,0,1894,27,0,0,0,350,C
0,1,-1115,0,1233,303,0,350,C
0,1,-119,0,471,424,0,300,C
1,1,9364,32,1388,1278,1,150,E
1,1,4914,31,1531,683,0,300,C
0,0,4859,0,0,0,0,500,A
0,1,-181,0,1535,802,0,350,C
1,1,3793,9,1937,284,1,200,D
0,0,2652,0,0,0,0,500,A
0,1,3198,0,1949,1388,0,450,B
0,1,7749,0,3130,2526,0,450,B
1,1,1571,12,2386,2376,0,300,C
0,1,-893,0,586,203,0,300,C
0,0,4941,0,0,0,0,500,A
0,0,-1827,0,0,0,0,400,B
0,1,4794,0,878,581,1,300,C
0,0,123,0,0,0,0,500,A
0,1,2760,0,273,255,1,300,C
0,1,5562,0,3114,1734,0,450,B
0,1,3297,0,2705,1311,1,300,C
1,1,-462,7,2742,2588,0,200,D
1,0,1094,14,0,0,0,350,C
0,0,-1227,0,0,0,0,400,B
1,1,6293,22,1909,1236,1,150,E
0,0,884,0,0,0,0,500,A
1,0,4798,36,0,0,0,350,C
0,0,-1634,0,0,0,0,400,B
1,1,500,1,2380,1047,0,350,C
1,0,2115,18,0,0,0,350,C
0,0,7743,0,0,0,0,500,A
0,1,7071,0,482,259,0,450,B
0,0,2008,0,0,0,0,500,A
1,1,4099,27,199,6,0,300,C
0,0,-682,0,0,0,0,400,B
0,1,1596,0,2051,1729,0,400,B
0,0,9899,0,0,0,0,500,A
0,0,8037,0,0,0,0,500,A
0,0,6744,0,0,0,0,500,A
1,1,6773,32,313,57,1,150,E
0,0,2012,0,0,0,0,500,A
1,1,-464,7,1324,655,0,250,D
0,0,8779,0,0,0,0,500,A
1,1,546,25,2105,1519,1,150,E
0,0,5534,0,0,0,0,500,A
1,0,5254,29,0,0,0,350,C
1,0,4370,14,0,0,0,350,C
1,0,8913,20,0,0,0,350,C
0,1,-529,0,3374,1089,1,200,D
0,0,5857,0,0,0,0,500,A
0,1,9470,0,275,91,0,450,B
0,1,5255,0,395,129,0,450,B
1,0,3187,18,0,0,0,350,C
1,0,-1830,18,0,0,0,250,D
1,1,-539,18,1368,350,0,200,D
0,1,1775,0,3140,1900,1,300,C
0,0,6810,0,0,0,0,500,A
1,0,2941,6,0,0,0,400,B
1,0,9838,17,0,0,0,350,C
0,1,8321,0,1670,865,1,300,C
1,1,-1676,1,1438,63,1,100,E
0,1,3840,0,417,117,1,300,C
0,0,8986,0,0,0,0,500,A
0,0,1120,0,0,0,0,500,A
1,0,5785,31,0,0,0,350,C
0,0,7760,0,0,0,0,500,A
0,0,4618,0,0,0,0,500,A
1,1,-1544,4,1436,1307,0,200,D
1,0,6416,25,0,0,0,350,C
1,0,4343,1,0,0,0,400,B
0,0,7333,0,0,0,0,500,A
1,1,5023,25,1580,445,1,150,E
1,0,-1100,22,0,0,0,250,D
1,1,7347,36,2308,1436,1,150,E
1,1,1489,7,2031,25,0,350,C
0,1,2546,0,2974,2672,1,250,D
1,0,6494,13,0,0,0,350,C
0,1,4248,0,2287,2006,0,450,B
1,1,936,2,1830,902,0,350,C
0,0,1637,0,0,0,0,500,A
1,1,2295,35,546,487,0,300,C
1,1,2444,11,408,136,1,200,D
1,1,5895,36,1529,1180,0,300,C
1,0,1097,30,0,0,0,350,C
0,0,8295,0,0,0,0,500,A
0,1,-1465,0,3088,641,1,200,D
0,1,3921,0,2012,1548,0,450,B
0,1,7389,0,1714,339,0,450,B
1,1,945,15,3422,1676,1,150,E
0,0,4926,0,0,0,0,500,A
0,1,4243,0,895,153,1,300,C
1,0,8138,32,0,0,0,350,C
0,1,2564,0,531,500,0,450,B
1,0,-1697,20,0,0,0,250,D
0,0,9896,0,0,0,0,500,A
1,0,942,27,0,0,0,350,C
1,1,7939,33,703,547,0,300,C
1,0,-895,31,0,0,0,250,D
1,1,5962,24,2287,1607,1,150,E
1,0,2365,28,0,0,0,350,C
0,1,7631,0,1907,774,0,450,B
1,1,8625,2,2579,343,0,350,C
1,1,7326,26,1826,1803,0,300,C
1,1,2117,33,2875,434,0,300,C
1,1,7608,11,1399,510,1,200,D
0,0,548,0,0,0,0,500,A
1,1,1504,14,734,600,0,300,C
1,0,-1616,5,0,0,0,300,C
1,0,-1508,3,0,0,0,300,C
1,1,8637,1,781,415,1,200,D
0,0,-218,0,0,0,0,400,B
1,1,5057,35,2972,378,0,300,C
1,1,-159,2,3200,3076,0,200,D
1,1,4912,15,190,137,0,300,C
1,1,6606,13,3019,1902,1,150,E
1,1,4472,11,2208,404,1,200,D
0,1,4676,0,2921,899,1,300,C
0,0,1984,0,0,0,0,500,A
1,1,244,18,2305,1065,0,300,C
1,0,7154,10,0,0,0,400,B
0,1,9613,0,410,191,0,450,B
0,1,609,0,1343,1167,1,250,D
1,1,9012,9,1879,655,1,200,D
1,1,-732,24,897,211,0,200,D
1,0,8451,33,0,0,0,350,C
1,1,2084,17,1417,703,1,150,E
0,0,3026,0,0,0,0,500,A
1,1,6131,1,1570,498,0,350,C
1,1,8588,15,2731,48,0,300,C
1,0,5314,14,0,0,0,350,C
0,1,7594,0,853,224,0,450,B
0,0,8466,0,0,0,0,500,A
1,1,-1076,11,1314,685,0,250,D
0,1,7434,0,3317,1177,1,300,C
1,1,4573,35,1561,557,1,150,E
1,1,5732,12,1913,39,1,200,D
1,0,-340,28,0,0,0,250,D
0,0,3999,0,0,0,0,500,A
1,1,1568,20,2022,882,0,300,C
1,1,9466,31,1483,1401,0,300,C
0,1,2239,0,1060,231,0,450,B
1,0,1478,27,0,0,0,350,C
0,1,6644,0,3135,1720,1,300,C
1,1,2160,22,3013,799,0,300,C
0,0,8169,0,0,0,0,500,A
0,0,8328,0,0,0,0,500,A
0,1,3664,0,179,117,0,450,B
1,0,2526,24,0,0,0,350,C
1,0,-1365,34,0,0,0,250,D
1,0,2594,3,0,0,0,400,B
1,0,6444,14,0,0,0,350,C
0,1,6927,0,516,197,0,450,B
0,0,-1942,0,0,0,0,400,B
0,0,9432,0,0,0,0,500,A
1,1,4535,8,2926,1848,1,200,D
0,1,-143,0,2606,141,0,350,C
1,0,3947,34,0,0,0,350,C
0,0,710,0,0,0,0,500,A
1,0,305,3,0,0,0,400,B
1,0,555,16,0,0,0,350,C
0,0,8038,0,0,0,0,500,A
0,1,5739,0,2464,2070,1,300,C
0,1,-261,0,2882,2666,1,150,E
1,1,5309,36,26,6,1,150,E
1,0,4307,6,0,0,0,400,B
1,0,-1249,5,0,0,0,300,C
1,1,2606,11,3018,1073,0,350,C
0,0,3455,0,0,0,0,500,A
0,1,3061,0,2080,1094,0,450,B
1,0,6852,28,0,0,0,350,C
0,1,5286,0,2513,2273,1,300,C
0,0,9054,0,0,0,0,500,A
1,0,6756,17,0,0,0,350,C
0,0,1,0,0,0,0,500,A
0,0,482,0,0,0,0,500,A
1,0,9273,14,0,0,0,350,C
1,0,8526,35,0,0,0,350,C
0,0,1876,0,0,0,0,500,A
1,0,7588,5,0,0,0,400,B
0,1,736,0,3267,2606,0,450,B
0,0,2279,0,0,0,0,500,A
1,0,5742,34,0,0,0,350,C
1,1,3099,32,3185,844,1,150,E
1,0,6058,6,0,0,0,400,B
1,0,9866,12,0,0,0,400,B
0,0,4198,0,0,0,0,500,A
0,1,1670,0,1119,949,0,400,B
0,0,-426,0,0,0,0,400,B
0,1,1273,0,2861,466,1,300,C
0,1,7151,0,2500,1385,0,450,B
1,0,1147,28,0,0,0,350,C
1,1,-1389,10,477,52,1,50,F
1,0,6396,10,0,0,0,400,B
0,1,8103,0,2967,573,0,450,B
1,0,-1779,4,0,0,0,300,C
0,0,-1065,0,0,0,0,400,B
0,0,7427,0,0,0,0,500,A
0,1,5813,0,2409,512,1,300,C
0,1,9110,0,109,61,1,300,C
0,0,8852,0,0,0,0,500,A
0,1,6710,0,2833,1582,1,300,C
0,1,5275,0,2652,1707,0,450,B
0,1,4033,0,660,646,1,300,C
0,1,-788,0,2028,756,0,350,C
0,0,2106,0,0,0,0,500,A
1,1,-1332,27,1824,1013,0,200,D
0,1,3380,0,1048,400,0,450,B
1,1,5486,17,693,495,1,150,E
0,1,9675,0,2117,1443,0,450,B
0,0,5573,0,0,0,0,500,A
1,1,2768,4,3311,1945,0,350,C
0,0,2985,0,0,0,0,500,A
1,1,6262,3,2508,1267,1,200,D
1,0,1578,13,0,0,0,350,C
0,1,4518,0,2981,1762,0,450,B
1,0,886,1,0,0,0,400,B
1,0,2466,3,0,0,0,400,B
0,0,5332,0,0,0,0,500,A
1,0,3575,7,0,0,0,400,B
1,0,200,16,0,0,0,350,C
0,1,6788,0,1142,965,1,300,C
0,1,-220,0,3327,765,1,200,D
1,1,-36,19,1243,152,1,50,F
0,1,9231,0,2116,2068,0,450,B
0,1,6365,0,1808,113,0,450,B
0,1,5804,0,783,55,1,300,C
1,0,931,30,0,0,0,350,C
0,0,6237,0,0,0,0,500,A
1,0,-128,7,0,0,0,300,C
1,0,3663,13,0,0,0,350,C
0,0,-489,0,0,0,0,400,B
0,1,2488,0,85,7,0,450,B
0,1,8847,0,3194,2642,1,300,C
1,0,8827,29,0,0,0,350,C
0,0,8840,0,0,0,0,500,A
0,1,-22,0,3442,2403,1,200,D
0,1,-1736,0,67,34,1,150,E
0,0,5151,0,0,0,0,500,A
1,1,7148,9,1317,1189,0,350,C
1,1,-1762,19,1545,503,0,200,D
1,1,5276,27,2950,1261,0,300,C
1,0,6405,15,0,0,0,350,C
0,0,6907,0,0,0,0,500,A
0,1,1587,0,523,237,0,450,B
0,0,4088,0,0,0,0,500,A
0,1,-699,0,2013,1843,1,150,E
0,1,2521,0,1371,1169,0,450,B
0,0,2634,0,0,0,0,500,A
1,1,8321,7,1590,606,1,200,D
0,0,6698,0,0,0,0,500,A
1,1,6430,10,353,131,0,350,C
0,0,-429,0,0,0,0,400,B
1,1,-1988,11,1469,786,1,100,E
0,0,9990,0,0,0,0,500,A
1,1,9924,17,1119,269,1,150,E
0,0,9437,0,0,0,0,500,A
0,1,6018,0,3214,2245,0,450,B
0,1,9399,0,1345,1055,1,300,C
0,0,3519,0,0,0,0,500,A
0,0,-553,0,0,0,0,400,B
0,0,2246,0,0,0,0,500,A
0,1,9062,0,1340,1188,0,450,B
0,1,1923,0,860,200,0,450,B
0,1,5852,0,1985,582,1,300,C
0,1,5585,0,1824,240,1,300,C
0,0,9032,0,0,0,0,500,A
0,0,9501,0,0,0,0,500,A
0,1,969,0,2360,1886,1,250,D
0,0,1011,0,0,0,0,500,A
0,1,9756,0,1175,750,0,450,B
1,0,-625,25,0,0,0,250,D
1,0,-1332,19,0,0,0,250,D
0,1,-1044,0,1730,732,0,350,C
0,1,988,0,185,131,1,300,C
0,0,2308,0,0,0,0,500,A
0,0,-1978,0,0,0,0,400,B
0,1,8648,0,247,17,0,450,B
1,0,-1736,18,0,0,0,250,D
0,0,7245,0,0,0,0,500,A
0,0,3578,0,0,0,0,500,A
0,1,1808,0,2109,1850,1,250,D
0,1,6679,0,738,543,1,300,C
0,1,3870,0,2057,19,0,450,B
0,1,9886,0,3396,794,0,450,B
0,0,4028,0,0,0,0,500,A
0,0,3846,0,0,0,0,500,A
1,1,5969,34,3038,1618,1,150,E
0,1,-740,0,2439,621,1,200,D
0,1,6237,0,2898,1376,1,300,C
1,1,-1204,27,3478,3282,0,150,E
0,1,3337,0,1360,838,0,450,B
1,0,563,26,0,0,0,350,C
0,0,8008,0,0,0,0,500,A
1,1,4242,36,341,89,0,300,C
0,0,-409,0,0,0,0,400,B
0,0,8818,0,0,0,0,500,A
0,0,-327,0,0,0,0,400,B
1,1,-148,34,252,16,1,0,F
1,1,-1917,32,2384,141,1,50,F
0,0,2622,0,0,0,0,500,A
0,1,3952,0,576,561,1,300,C
1,1,4179,12,1874,1625,1,200,D
0,1,3140,0,670,25,0,450,B
0,0,8766,0,0,0,0,500,A
1,0,8317,12,0,0,0,400,B
